,location,total_sqft,bath,price,bhk
5469,Poorna Pragna Layout,1160.0,2.0,46.39,2
5472,Poorna Pragna Layout,965.0,2.0,48.0,2
5477,Poorna Pragna Layout,1160.0,2.0,46.39,2
5479,Poorna Pragna Layout,1160.0,2.0,46.39,2
5482,Poorna Pragna Layout,960.0,2.0,50.0,2
5484,Prithvi Layout,2028.0,4.0,162.0,4
5485,Prithvi Layout,1352.0,2.0,87.5,2
5486,Prithvi Layout,1190.0,2.0,68.0,2
5487,Prithvi Layout,1352.0,2.0,85.0,2
5488,Prithvi Layout,1352.0,2.0,75.0,2
5489,Prithvi Layout,2273.0,4.0,220.0,3
5490,Prithvi Layout,1352.0,3.0,93.0,2
5491,Prithvi Layout,2273.0,4.0,192.0,3
5492,Prithvi Layout,1352.0,2.0,72.0,2
5495,R.T. Nagar,1200.0,2.0,120.0,2
5497,R.T. Nagar,1040.0,2.0,46.0,2
5498,R.T. Nagar,1200.0,2.0,45.0,2
5499,R.T. Nagar,1235.0,2.0,65.0,2
5500,R.T. Nagar,1140.0,3.0,130.0,3
5501,R.T. Nagar,970.0,2.0,55.0,2
5502,R.T. Nagar,1560.0,3.0,125.0,3
5503,R.T. Nagar,1200.0,2.0,60.0,2
5506,R.T. Nagar,1200.0,3.0,140.0,3
5507,R.T. Nagar,1100.0,3.0,125.0,2
5508,R.T. Nagar,1150.0,2.0,72.0,2
5509,R.T. Nagar,1500.0,4.0,185.0,4
5510,R.T. Nagar,3600.0,8.0,165.0,9
5511,R.T. Nagar,1080.0,2.0,48.0,2
5512,R.T. Nagar,1325.0,2.0,52.0,2
5514,R.T. Nagar,1300.0,3.0,145.0,3
5516,R.T. Nagar,1100.0,2.0,85.0,2
5517,R.T. Nagar,1667.0,3.0,130.0,3
5518,Rachenahalli,1050.0,2.0,52.07,2
5520,Rachenahalli,1050.0,2.0,55.5,2
5522,Rachenahalli,1050.0,2.0,53.5,2
5524,Rachenahalli,1220.0,2.0,59.5,2
5525,Rachenahalli,1050.0,2.0,52.5,2
5528,Rachenahalli,1050.0,2.0,52.1,2
5529,Rachenahalli,1050.0,2.0,53.5,2
5530,Rachenahalli,1113.0,2.0,55.0,2
5531,Rachenahalli,3657.0,5.0,220.0,4
5535,Rachenahalli,1050.0,2.0,52.5,2
5538,Rachenahalli,690.0,1.0,39.8,1
5539,Rachenahalli,1200.0,2.0,50.0,2
5540,Rachenahalli,1050.0,2.0,47.25,2
5541,Rachenahalli,1050.0,2.0,55.5,2
5542,Rachenahalli,985.0,2.0,49.97,2
5543,Rachenahalli,1050.0,2.0,52.5,2
5544,Rachenahalli,1050.0,2.0,52.08,2
5546,Rachenahalli,1050.0,2.0,52.07,2
5548,Rachenahalli,1050.0,2.0,52.08,2
5549,Rachenahalli,985.0,2.0,49.97,2
5550,Rachenahalli,1856.0,3.0,106.0,3
5551,Rachenahalli,1050.0,2.0,52.5,2
5552,Rachenahalli,985.0,2.0,50.17,2
5553,Rachenahalli,2600.0,3.0,160.0,3
5556,Rachenahalli,985.0,2.0,50.17,2
5557,Rachenahalli,1050.0,2.0,52.71,2
5560,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5561,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
5562,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5563,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5564,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
5565,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
5566,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
5567,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
5568,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
5569,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5570,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
5571,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
5572,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
5573,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
5574,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
5575,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
5577,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
5578,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
5579,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
5580,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
5583,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
5584,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
5585,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
5586,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
5587,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
5588,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
5589,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
5591,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
5592,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2
5593,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
5594,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
5596,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
5597,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
5599,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2
5600,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
5601,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
5602,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5603,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
5605,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
5606,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
5608,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
5609,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5610,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
5611,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
5612,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
5613,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
5614,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
5615,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
5616,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
5617,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
5618,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
5619,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
5620,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5621,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5622,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
5623,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
5625,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5626,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
5628,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5629,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2
5630,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
5631,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5632,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2
5633,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
5634,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
5635,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
5637,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
5638,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5640,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
5641,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
5642,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2
5643,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
5644,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
5646,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3
5647,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
5648,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
5649,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5651,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
5653,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5654,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
5655,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
5656,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
5657,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9
5658,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5659,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5662,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2
5663,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
5664,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
5665,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5666,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5667,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5668,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
5670,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
5671,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2
5672,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
5673,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
5675,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
5677,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5678,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5679,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
5680,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5681,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2
5682,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5683,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
5684,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
5685,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
5686,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
5688,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5689,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
5690,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5691,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
5692,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
5693,Raja Rajeshwari Nagar,3450.0,7.0,225.0,8
5694,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5695,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
5696,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2
5697,Raja Rajeshwari Nagar,1250.0,2.0,68.0,2
5698,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
5699,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5700,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
5701,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
5702,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3
5703,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5704,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3
5705,Raja Rajeshwari Nagar,1168.0,2.0,66.0,2
5706,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3
5707,Raja Rajeshwari Nagar,1157.0,2.0,65.0,2
5708,Raja Rajeshwari Nagar,1206.0,2.0,40.7,2
5709,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2
5710,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
5711,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
5713,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2
5714,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
5715,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3
5716,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2
5717,Raja Rajeshwari Nagar,6000.0,8.0,215.0,8
5718,Raja Rajeshwari Nagar,1140.0,2.0,39.0,2
5719,Raja Rajeshwari Nagar,510.0,1.0,22.0,1
5720,Raja Rajeshwari Nagar,1187.0,2.0,40.14,2
5721,Raja Rajeshwari Nagar,1141.0,2.0,60.0,2
5722,Rajaji Nagar,1640.0,3.0,229.0,3
5723,Rajaji Nagar,2390.0,3.0,415.0,3
5724,Rajaji Nagar,2390.0,3.0,410.0,3
5726,Rajaji Nagar,3516.0,4.0,540.0,4
5727,Rajaji Nagar,1640.0,3.0,223.0,3
5729,Rajaji Nagar,1800.0,4.0,324.0,6
5730,Rajaji Nagar,3526.0,4.0,558.0,4
5732,Rajaji Nagar,1800.0,3.0,260.0,3
5733,Rajaji Nagar,1640.0,3.0,241.0,3
5734,Rajaji Nagar,1370.0,2.0,170.0,2
5735,Rajaji Nagar,2409.0,3.0,360.0,3
5737,Rajaji Nagar,1718.0,3.0,288.0,2
5738,Rajaji Nagar,2386.0,3.0,334.0,3
5740,Rajaji Nagar,1200.0,2.0,150.0,2
5741,Rajaji Nagar,1160.0,1.0,163.0,2
5742,Rajaji Nagar,1222.0,2.0,112.0,2
5743,Rajaji Nagar,660.0,1.0,75.0,1
5744,Rajaji Nagar,1440.0,2.0,170.0,2
5745,Rajaji Nagar,2448.0,3.0,400.0,3
5746,Rajaji Nagar,1440.0,2.0,185.0,2
5747,Rajaji Nagar,1640.0,3.0,230.0,3
5749,Rajaji Nagar,1800.0,2.0,250.0,3
5750,Rajaji Nagar,3100.0,4.0,550.0,4
5751,Rajaji Nagar,3526.0,4.0,598.0,4
5752,Rajaji Nagar,1357.0,2.0,130.0,2
5753,Rajaji Nagar,2300.0,3.0,369.0,3
5754,Rajaji Nagar,1640.0,3.0,220.0,3
5755,Rajaji Nagar,2500.0,3.0,350.0,3
5758,Rajaji Nagar,2559.0,3.0,403.0,3
5759,Rajaji Nagar,1763.0,3.0,262.0,2
5760,Rajaji Nagar,1640.0,3.0,220.0,3
5764,Rajaji Nagar,1800.0,3.0,240.0,3
5765,Rajaji Nagar,2533.0,3.0,425.0,3
5766,Rajaji Nagar,1268.0,2.0,127.0,2
5767,Rajaji Nagar,2450.0,3.0,330.0,3
5768,Rajaji Nagar,1640.0,3.0,262.0,3
5769,Rajaji Nagar,1200.0,1.0,200.0,2
5770,Rajaji Nagar,2367.0,3.0,375.0,3
5771,Rajaji Nagar,2440.0,2.0,415.0,4
5772,Rajaji Nagar,1640.0,3.0,251.0,3
5774,Rajaji Nagar,1640.0,3.0,268.0,3
5775,Rajaji Nagar,2367.0,4.0,340.0,3
5778,Rajaji Nagar,1350.0,4.0,230.0,4
5781,Rajaji Nagar,2400.0,5.0,408.0,5
5782,Rajaji Nagar,2500.0,3.0,340.0,3
5783,Rajaji Nagar,2390.0,3.0,372.0,3
5784,Rajaji Nagar,2415.0,3.0,399.0,3
5785,Rajaji Nagar,1718.0,3.0,275.0,2
5786,Rajaji Nagar,1763.0,3.0,240.0,2
5787,Rajaji Nagar,2367.0,3.0,320.0,3
5788,Rajaji Nagar,2409.0,3.0,395.0,3
5789,Rajaji Nagar,1314.0,2.0,225.0,2
5790,Rajaji Nagar,1440.0,2.0,165.0,2
5791,Rajaji Nagar,1640.0,3.0,245.0,3
5792,Rajiv Nagar,1690.0,3.0,125.0,3
5793,Rajiv Nagar,1263.0,2.0,93.32,2
5794,Rajiv Nagar,2340.0,4.0,148.0,4
5795,Rajiv Nagar,2340.0,5.0,129.0,4
5796,Rajiv Nagar,1330.0,2.0,93.0,2
5797,Rajiv Nagar,2340.0,5.0,129.0,4
5798,Rajiv Nagar,1309.0,2.0,80.0,2
5799,Rajiv Nagar,2340.0,4.0,145.0,4
5800,Rajiv Nagar,2330.0,5.0,175.0,4
5801,Rajiv Nagar,2340.0,5.0,160.0,4
5802,Ramagondanahalli,1151.0,2.0,48.77,2
5803,Ramagondanahalli,1251.0,2.0,47.0,2
5804,Ramagondanahalli,1235.0,2.0,52.04,2
5805,Ramagondanahalli,1610.0,2.0,111.0,3
5806,Ramagondanahalli,540.0,1.0,30.0,1
5808,Ramagondanahalli,1235.0,2.0,46.8,2
5809,Ramagondanahalli,1215.0,2.0,51.26,2
5810,Ramagondanahalli,2257.0,4.0,157.0,3
5811,Ramagondanahalli,1251.0,2.0,47.4,2
5812,Ramagondanahalli,1610.0,2.0,115.0,3
5813,Ramagondanahalli,920.0,2.0,65.0,2
5814,Ramagondanahalli,1215.0,2.0,45.5,2
5816,Ramagondanahalli,1253.0,2.0,52.66,2
5817,Ramagondanahalli,1295.0,2.0,95.0,2
5818,Ramagondanahalli,1151.0,2.0,50.5,2
5819,Ramagondanahalli,1235.0,2.0,49.3,2
5820,Ramagondanahalli,2257.0,3.0,159.0,3
5821,Ramagondanahalli,1295.0,2.0,95.0,2
5823,Ramagondanahalli,1910.0,3.0,142.0,3
5824,Ramagondanahalli,1215.0,2.0,46.1,2
5826,Ramagondanahalli,1251.0,2.0,50.0,2
5827,Ramagondanahalli,1610.0,2.0,115.0,3
5828,Ramagondanahalli,1151.0,2.0,43.6,2
5830,Ramagondanahalli,1251.0,2.0,53.0,2
5831,Ramagondanahalli,845.0,2.0,45.82,2
5832,Ramagondanahalli,1910.0,3.0,150.0,3
5834,Ramagondanahalli,2040.0,3.0,114.0,3
5836,Ramagondanahalli,1251.0,2.0,46.0,2
5838,Ramagondanahalli,1151.0,2.0,46.0,2
5839,Ramagondanahalli,1610.0,2.0,112.0,3
5840,Ramagondanahalli,1610.0,2.0,115.0,3
5841,Ramagondanahalli,1200.0,3.0,56.1,3
5842,Ramagondanahalli,2787.0,5.0,220.0,4
5844,Ramagondanahalli,1125.0,2.0,75.0,2
5845,Ramagondanahalli,1151.0,2.0,42.5,2
5846,Ramagondanahalli,2257.0,3.0,155.0,3
5847,Ramagondanahalli,1500.0,3.0,100.0,3
5849,Ramagondanahalli,1910.0,3.0,131.0,3
5850,Ramamurthy Nagar,3700.0,4.0,225.0,4
5851,Ramamurthy Nagar,3500.0,5.0,150.0,5
5852,Ramamurthy Nagar,1050.0,2.0,37.0,2
5853,Ramamurthy Nagar,1040.0,2.0,50.0,2
5855,Ramamurthy Nagar,1200.0,3.0,72.0,2
5856,Ramamurthy Nagar,360.0,1.0,26.0,1
5857,Ramamurthy Nagar,950.0,2.0,50.79,2
5858,Ramamurthy Nagar,1200.0,2.0,66.0,3
5859,Ramamurthy Nagar,1525.0,3.0,100.0,3
5860,Ramamurthy Nagar,1200.0,2.0,80.0,2
5861,Ramamurthy Nagar,1200.0,2.0,42.0,2
5863,Ramamurthy Nagar,1100.0,2.0,68.0,2
5864,Ramamurthy Nagar,1185.0,2.0,45.5,2
5865,Ramamurthy Nagar,1170.0,2.0,46.8,2
5866,Ramamurthy Nagar,1150.0,2.0,51.0,2
5867,Ramamurthy Nagar,1200.0,2.0,48.0,2
5869,Ramamurthy Nagar,600.0,3.0,45.0,2
5870,Ramamurthy Nagar,1110.0,2.0,65.0,2
5872,Ramamurthy Nagar,1200.0,2.0,78.0,2
5874,Ramamurthy Nagar,600.0,1.0,43.0,1
5875,Ramamurthy Nagar,1006.0,2.0,57.0,2
5876,Ramamurthy Nagar,1200.0,2.0,76.0,2
5879,Ramamurthy Nagar,700.0,2.0,33.0,2
5880,Ramamurthy Nagar,1125.0,2.0,47.0,2
5881,Ramamurthy Nagar,1000.0,2.0,62.0,2
5882,Ramamurthy Nagar,1334.0,2.0,67.0,2
5883,Ramamurthy Nagar,1200.0,2.0,46.0,2
5884,Ramamurthy Nagar,1200.0,2.0,57.9,2
5886,Ramamurthy Nagar,1360.0,2.0,45.0,2
5887,Ramamurthy Nagar,1170.0,2.0,44.0,2
5888,Ramamurthy Nagar,2200.0,4.0,130.0,4
5889,Ramamurthy Nagar,1050.0,2.0,51.66,2
5890,Ramamurthy Nagar,2916.0,5.0,230.0,4
5891,Ramamurthy Nagar,2316.0,3.0,125.0,3
5892,Ramamurthy Nagar,1101.0,2.0,50.0,2
5893,Ramamurthy Nagar,1150.0,2.0,40.0,2
5895,Ramamurthy Nagar,1050.0,2.0,37.8,2
5896,Ramamurthy Nagar,935.0,2.0,39.0,2
5897,Ramamurthy Nagar,1200.0,2.0,68.0,2
5898,Ramamurthy Nagar,540.0,1.0,35.0,1
5899,Ramamurthy Nagar,960.0,2.0,35.0,2
5900,Rayasandra,1314.0,2.0,63.0,3
5901,Rayasandra,1065.0,2.0,44.95,2
5902,Rayasandra,1708.0,3.0,75.0,3
5903,Rayasandra,1199.0,2.0,48.5,3
5904,Rayasandra,1577.0,3.0,67.0,3
5905,Rayasandra,1253.0,2.0,57.0,2
5906,Rayasandra,583.0,1.0,26.9,1
5907,Rayasandra,1198.0,2.0,54.0,2
5908,Rayasandra,1555.0,3.0,75.17,3
5909,Rayasandra,1458.0,3.0,60.0,3
5910,Rayasandra,1179.0,2.0,55.0,3
5911,Rayasandra,1601.0,3.0,70.0,3
5912,Rayasandra,1708.0,3.0,76.0,4
5913,Rayasandra,470.0,1.0,21.0,1
5914,Rayasandra,3600.0,5.0,145.0,5
5915,Rayasandra,1357.0,2.0,59.0,3
5917,Sahakara Nagar,1500.0,2.0,95.0,3
5918,Sahakara Nagar,1100.0,2.0,56.0,2
5919,Sahakara Nagar,1219.0,2.0,48.0,2
5920,Sahakara Nagar,1100.0,2.0,75.0,3
5921,Sahakara Nagar,1655.0,3.0,115.0,3
5922,Sahakara Nagar,1150.0,2.0,54.0,2
5923,Sahakara Nagar,1270.0,2.0,69.85,2
5924,Sahakara Nagar,960.0,2.0,56.0,2
5925,Sahakara Nagar,1048.0,2.0,50.0,2
5926,Sahakara Nagar,1160.0,2.0,55.0,2
5927,Sahakara Nagar,1200.0,2.0,75.0,3
5928,Sahakara Nagar,2500.0,4.0,200.0,4
5929,Sahakara Nagar,1914.0,3.0,179.0,3
5930,Sahakara Nagar,1500.0,3.0,125.0,3
5931,Sahakara Nagar,1100.0,2.0,55.0,2
5932,Sahakara Nagar,1914.0,3.0,149.0,3
5933,Sahakara Nagar,1000.0,2.0,60.0,2
5935,Sahakara Nagar,1175.0,2.0,49.0,2
5936,Sahakara Nagar,1370.0,2.0,90.0,3
5937,Sahakara Nagar,1100.0,2.0,55.0,2
5938,Sahakara Nagar,1100.0,2.0,75.0,3
5939,Sahakara Nagar,1180.0,2.0,72.0,2
5940,Sahakara Nagar,1200.0,2.0,60.0,2
5941,Sahakara Nagar,1032.0,2.0,45.0,2
5942,Sahakara Nagar,1200.0,2.0,46.0,2
5943,Sahakara Nagar,1270.0,2.0,96.0,2
5944,Sahakara Nagar,1201.0,2.0,80.0,2
5945,Sahakara Nagar,1200.0,2.0,54.0,2
5946,Sahakara Nagar,1291.0,2.0,72.3,2
5947,Sanjay nagar,1000.0,2.0,70.0,2
5948,Sanjay nagar,1100.0,2.0,98.0,2
5949,Sanjay nagar,1150.0,2.0,72.2,2
5950,Sanjay nagar,1800.0,3.0,180.0,3
5951,Sanjay nagar,630.0,1.0,35.0,2
5952,Sanjay nagar,3300.0,3.0,250.0,5
5953,Sanjay nagar,1900.0,2.0,180.0,3
5954,Sanjay nagar,1575.0,2.0,90.0,2
5957,Sanjay nagar,960.0,2.0,55.0,2
5958,Sanjay nagar,1050.0,2.0,59.0,2
5959,Sanjay nagar,1150.0,2.0,70.0,2
5960,Sanjay nagar,1500.0,3.0,150.0,3
5961,Sanjay nagar,1180.0,2.0,80.0,2
5962,Sarakki Nagar,2121.0,4.0,253.0,3
5963,Sarakki Nagar,2289.0,3.0,260.0,3
5964,Sarakki Nagar,2500.0,4.0,325.0,3
5965,Sarakki Nagar,2145.0,4.0,270.0,3
5966,Sarakki Nagar,1200.0,3.0,128.0,3
5967,Sarakki Nagar,2663.0,4.0,338.0,3
5968,Sarakki Nagar,1840.0,4.0,175.0,3
5972,Sarjapur,2250.0,3.0,148.0,3
5973,Sarjapur,1600.0,3.0,75.0,3
5974,Sarjapur,1815.0,2.0,43.49,2
5975,Sarjapur,913.0,2.0,32.0,2
5976,Sarjapur,1128.0,2.0,60.0,2
5977,Sarjapur,1185.0,2.0,47.0,2
5978,Sarjapur,900.0,2.0,42.0,3
5979,Sarjapur,1020.0,2.0,35.0,2
5980,Sarjapur,1195.0,2.0,42.0,2
5981,Sarjapur,1240.0,2.0,44.0,2
5983,Sarjapur,950.0,2.0,32.5,2
5984,Sarjapur,1285.0,2.0,68.0,3
5986,Sarjapur,925.0,2.0,25.0,2
5987,Sarjapur,3190.0,3.0,160.0,4
5988,Sarjapur,1215.0,2.0,40.0,2
5990,Sarjapur,1200.0,3.0,78.0,3
5991,Sarjapur,1000.0,2.0,30.0,2
5992,Sarjapur,1157.0,2.0,40.0,2
5993,Sarjapur,2238.0,3.0,140.0,3
5994,Sarjapur,2020.0,3.0,85.0,3
5995,Sarjapur,2885.0,3.0,185.0,4
5997,Sarjapur,1240.0,2.0,44.3,2
5998,Sarjapur,625.0,1.0,19.0,1
6000,Sarjapur,940.0,2.0,25.38,2
6001,Sarjapur,2100.0,3.0,125.0,4
6002,Sarjapur,913.0,2.0,36.0,2
6003,Sarjapur,1404.0,2.0,53.35,3
6004,Sarjapur,1830.0,3.0,88.0,3
6005,Sarjapur,1364.0,2.0,56.0,3
6006,Sarjapur,1124.0,2.0,30.35,2
6007,Sarjapur,1044.0,2.0,32.0,2
6008,Sarjapur,650.0,1.0,19.87,1
6010,Sarjapur,1175.0,2.0,42.0,2
6011,Sarjapur,1240.0,2.0,43.1,2
6013,Sarjapur,1032.0,2.0,42.0,2
6014,Sarjapur,1044.0,2.0,34.0,2
6015,Sarjapur,1200.0,3.0,76.13,3
6016,Sarjapur,1200.0,2.0,62.0,2
6017,Sarjapur,900.0,2.0,27.98,2
6019,Sarjapur,1205.0,2.0,29.0,2
6020,Sarjapur,850.0,2.0,32.0,2
6021,Sarjapur,1175.0,2.0,41.68,2
6023,Sarjapur,920.0,2.0,33.0,2
6025,Sarjapur,1150.0,2.0,41.0,2
6026,Sarjapur,1200.0,2.0,42.6,2
6027,Sarjapur,1333.0,3.0,50.0,3
6028,Sarjapur,1044.0,2.0,36.0,2
6029,Sarjapur,950.0,2.0,35.0,2
6031,Sarjapur,2172.0,3.0,100.0,3
6032,Sarjapur,633.0,1.0,17.09,1
6034,Sarjapur,1451.0,2.0,87.0,2
6035,Sarjapur,2400.0,3.0,140.0,4
6036,Sarjapur,1525.0,2.0,68.0,3
6037,Sarjapur,1095.0,2.0,45.0,2
6038,Sarjapur,1425.0,3.0,57.0,3
6039,Sarjapur  Road,2497.0,3.0,140.0,3
6040,Sarjapur  Road,1787.0,3.0,98.29,3
6041,Sarjapur  Road,1787.0,3.0,125.0,3
6045,Sarjapur  Road,1000.0,2.0,67.0,2
6046,Sarjapur  Road,1346.0,2.0,74.03,2
6047,Sarjapur  Road,1195.0,2.0,70.0,2
6048,Sarjapur  Road,1550.0,3.0,100.0,3
6049,Sarjapur  Road,2100.0,3.0,125.0,3
6051,Sarjapur  Road,1691.0,3.0,113.0,3
6052,Sarjapur  Road,1278.0,2.0,95.0,2
6053,Sarjapur  Road,2238.0,3.0,140.0,3
6054,Sarjapur  Road,1800.0,3.0,110.0,3
6058,Sarjapur  Road,1984.0,4.0,146.0,3
6060,Sarjapur  Road,1128.0,2.0,59.0,2
6062,Sarjapur  Road,1700.0,3.0,110.0,3
6063,Sarjapur  Road,1157.0,2.0,75.0,3
6064,Sarjapur  Road,1282.0,2.0,72.0,2
6065,Sarjapur  Road,4111.0,4.0,310.0,4
6067,Sarjapur  Road,3900.0,4.0,300.0,4
6070,Sarjapur  Road,1050.0,2.0,62.0,2
6071,Sarjapur  Road,1700.0,3.0,135.0,3
6072,Sarjapur  Road,1691.0,3.0,119.0,3
